id,url,title,datetime,description,address,website,Source,source_name,image_url,event_time,organizer,event_format
11,https://www.tokyo-solamachi.jp/event/2550/,フードマルシェ お買い得カレンダー,期間：2025年5月1日 ～ 2025年5月31日,"フードマルシェでは、毎日お得がいっぱい！
1ヶ月のお得情報をまとめてチェックできるカレンダーをご用意しました。

詳細は関連リンクをご覧ください。","2F フードマルシェ
フロアガイド",5月のお買い得カレンダー,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
12,https://www.tokyo-solamachi.jp/event/2536/,最大500席！東京ソラマチ® 屋外休憩スペースMAP,期間：2025年4月7日 ～,"東京ソラマチには最大500席もの屋外休憩スペースがあることをご存じですか？
特に北十間川沿いにある2Fの南面テラスには、約300席もの休憩スペースが！

ショッピング途中の小休憩はもちろん、テイクアウトグルメを楽しむのもおすすめです。
館内を散策した後は、お気に入りの休憩スペースを探してみて！

各場所の詳細は、下記関連サイトからご確認ください。",東京スカイツリータウン各所,屋外休憩スペースの詳細はこちらからチェック！,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
13,https://www.tokyo-solamachi.jp/event/2544/,階段グラフィカルライティングのコンテンツ追加,期間：2025年4月16日 ～,"2024年度にデビューした「ソラミ坂」「ハナミ坂」の階段をLEDグラフィカル照明でライトアップする「階段グラフィカルライティング」に新コンテンツを追加しました。

日本屈指の観光地である東京スカイツリータウンから、全国並びに世界に向けて COOL TOKYO をテーマにした、大正着物の柄や金魚、歌舞伎の隈取など、日本を感じられる様々な音と映像を、最新の映像技法でお楽しみいただけます。

※東京スカイツリー®の３種の通常ライティング「粋」「雅」「幟」に連動したデザインに本コンテンツを追加したものです。
※この事業は、東京都・（公財）東京観光財団の「建造物等のライトアップモデル事業費助成金」を活用して実施しています。",ソラミ坂、ハナミ坂,,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
14,https://www.tokyo-solamachi.jp/event/2461/,初登場！階段グラフィカルライティング,期間：2024年11月7日 ～,"「ソラミ坂」「ハナミ坂」の階段をLEDグラフィカル照明でライトアップする「階段グラフィカルライティング」が初登場！
東京スカイツリー®の３種の通常ライティング「粋」「雅」「幟」に連動したデザインの他、クリスマス等のシーズンごとの特別ライトアップもお楽しみいただけます。

※この事業は、東京都・（公財）東京観光財団の「建造物等のライトアップモデル事業費助成金」を活用して実施しています。",ソラミ坂、ハナミ坂,,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
15,https://www.tokyo-solamachi.jp/event/1551/,5のつく日,期間：2025年6月5日 ～,"毎月5のつく日は、東武カードやTOBU POINTアプリのご提示だけでTOBUPOINTがアップ！

東武カードのご提示で5％、TOBUPOINTアプリのご提示で2.5％にポイントがアップ！
全てのお支払い方法でポイントがたまります。
東武カードのお支払いではさらにポイントがたまります！
※ご利用のカードによりポイント付与率が異なります。
詳細は東武カードやTOBUPOINTのHPをご確認ください。

5のつく日に東武線に乗ってソラマチでお買い物をすると、東武線乗車運賃の50％分のトブポマイルがたまるキャンペーンも実施中！詳細は関連サイトをご覧ください。

東武カードをお持ちでない方も、TOBUPOINTアプリは下記関連サイトからダウンロードいただけます。
登録無料で、登録後すぐにご利用いただけます。
ぜひこの機会に、アプリをダウンロードしてお買い物やお食事をお楽しみください。

■開催日：
毎月5日、15日、25日
※一部除外日がございます。
※一部対象外店舗、対象外商品がございます。

※ポイントアップ時に付与するポイントは、『（ご利用金額×通常ポイント率）＋（ご利用金額×ポイントアップ率）』で計算されます。

※提示ポイントと決済ポイントは、『（ご利用金額×提示ポイント率）＋（ご利用金額×決済ポイント率）』で計算されます。

※お買い物でたまるポイントの加算は翌日以降となります。

※お買い物でつかうポイントの減算はリアルタイムで行います。

※アプリ登録済PASMO支払いで付与される0.5%は後日の付与になります。
※詳細は東武マーケティング株式会社(TEL:03-5396-6561へお問い合わせください。)",東京ソラマチ館内,"TOBUPOINTのご案内はこちら！
トブポマイルキャンペーンについての詳細はコチラ！
東武カードのご案内はこちら！
ポイント付与率についてはこちら！",TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
16,https://www.tokyo-solamachi.jp/event/899/,東京スカイツリータウン(R)チケ得サービス,期間：2018年1月1日 ～,"東京スカイツリー(R)、すみだ水族館、コニカミノルタプラネタリウム天空in東京スカイツリータウン(R)の対象のチケットを
東京ソラマチのお店で購入時またはご注文時にご提示いただくと、おトクなサービスが受けられます！

【対象チケット】
・東京スカイツリー(R)　当日入場券
・すみだ水族館　年間パスポート、当日入場券、WEBチケット画面
・コニカミノルタプラネタリウム天空in東京スカイツリータウン(R)　当日入場券またはWEB予約画面

サービス対象店舗・サービス内容は下記関連サイトからご覧いただけます。",東京ソラマチ館内,サービス対象店舗・サービス内容はこちら,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
17,https://www.tokyo-solamachi.jp/event/415/,お得がいっぱい！2F フードマルシェ「火曜市」,期間：2024年1月1日 ～,"お得がいっぱい！2F フードマルシェ「火曜市」【毎週火曜日夕方5時～7時】
毎回ご好評いただいている2F フードマルシェ デリカゾーンの「火曜市」。
毎週火曜の夕方5時～7時までの2時間限定開催です！

割引率がアップしたお得な商品や火曜市でしか買えない限定商品、出来立て商品など、フードマルシェの各店でご用意いたします♪
どうぞお買い逃しなく!!","2F フードマルシェ
フロアガイド",,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
18,https://www.tokyo-solamachi.jp/event/1639/,東京ソラマチ公式インスタグラムのご案内,期間：2021年6月4日 ～,"東京ソラマチの公式インスタグラムでは、商品情報やイベント情報をはじめ、東京ソラマチのトリビアまで、皆さまに東京ソラマチの魅力をシェアしていきます！
ぜひフォローよろしくお願いいたします！",東京ソラマチ館内,東京ソラマチ 公式Instagramはこちら！,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
19,https://www.tokyo-solamachi.jp/event/1175/,東京ソラマチ LINE公式アカウントのご案内,期間：2018年11月8日 ～,"東京ソラマチのLINE公式アカウントが登場！
最新イベント情報やお得なクーポン、ショップ情報をお届けします！
ぜひ、東京ソラマチを友だち追加お願いいたします♪

●友だち追加の方法
①関連リンクから
ページ下部の関連リンクの「東京ソラマチLINE公式アカウント友だち追加はこちら！」から、友だち追加ください。
②ID検索から
LINEの「友だち追加」画面から、「@solamachi」で検索してください。

旬なイベントやお得なキャンペーン情報が満載の東京ソラマチLINE公式アカウントを今すぐチェック！",東京ソラマチ館内,東京ソラマチLINE公式アカウント友だち追加はこちら！,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
20,https://www.tokyo-solamachi.jp/event/2545/,ソラマチひろば噴水スケジュール,期間：2024年5月7日 ～,"【5/14　スケジュール更新しました】

ソラマチひろばの噴水スケジュールです。
涼しげな噴水をおたのしみください。

直近の噴水のスケジュールは下記をご確認ください。
※予告なく変更する場合がございます。ご了承ください。

【噴水スケジュール】
5/7（水）～　10：00～19：00

■噴水停止日（予定） 
〈5月〉
・5/24（土）
・5/25（日）
・5/28（水）
・5/31（土）

〈6月〉
・6/1（日）
・6/7（土）
・6/8（日）
・6/14（土）
・6/15（日）
・6/20（金）
・6/21（土）
・6/22（日）
・6/28（土）
・6/29（日）

【注意事項】
・マナーを守っておたのしみください。
・裸にはならないでください。
・濡れた体のまま館内に入らないでください。
・大きな声を出さないでください。
・ペットの連れ込みはご遠慮ください。
・洗剤、石鹸、シャボン玉等、水質に影響を与えるものは持ち込まないでください。
・事故等の責任は負いかねますので、あらかじめご了承ください。
・施設の都合および天候により、予告なく噴水の放出時間や実施の有無を変更する場合がございます。あらかじめご了承ください。
・自転車で来場される方は、館内の自転車駐車場をご利用ください。","1F ソラマチひろば
フロアガイド",,TOKYO　東京ソラマチ,TOKYO　東京ソラマチ,,,,
21,https://www.my.metro.tokyo.lg.jp/w/000-20250528-109696779,つくって、はかって体験！夏休み「親子はかり教室」参加者募集（ご好評につき回数倍増しました!!）,,,都庁総合,,My Tokyo,My Tokyo,,,,
22,https://www.my.metro.tokyo.lg.jp/w/000-20250527-109610209,駒沢体育館リニューアルオープンイベント＆東京2020大会メモリアルデーイベントを同時開催,,,都庁総合,,My Tokyo,My Tokyo,,,,
23,https://www.my.metro.tokyo.lg.jp/w/000-20250527-109610157,6月は浸水対策強化月間です 浸水への備えを万全に！ みんなで備えて、浸水からまちを守ろう！,,,都庁総合,,My Tokyo,My Tokyo,,,,
24,https://www.my.metro.tokyo.lg.jp/w/000-20250526-109513488,【猿江恩賜公園】チューリップ球根掘り取りボランティア大募集!,,,東京都東部7公園,,My Tokyo,My Tokyo,https://tokyo-eastpark.com/wp-content/uploads/xo_event/aadb9a5e1926f375f1a35f1f8f78c915-pdf.jpg,,,
25,https://www.my.metro.tokyo.lg.jp/w/000-20250523-109367659,都民広場ステージのスポーツ開放について,,,都庁総合,,My Tokyo,My Tokyo,,,,
26,https://www.my.metro.tokyo.lg.jp/w/000-20250501-106648295,初夏に行きたい注目イベント6選【My TOKYO★おすすめ】,,,My TOKYO,,My Tokyo,My Tokyo,,,,
27,https://www.my.metro.tokyo.lg.jp/w/000-20250522-109147079,ものづくり・匠の技の祭典2025の開催 匠の技を見て、さわって、体験しよう,,,都庁総合,,My Tokyo,My Tokyo,,,,
28,https://www.my.metro.tokyo.lg.jp/w/021-20250522-109266407,【日曜日開催】八王子の里山で自然体験！～ホタルの生育環境を整えよう～,,,里山へGO!,,My Tokyo,My Tokyo,,,,
29,https://www.my.metro.tokyo.lg.jp/w/019-20250522-109266479,『体幹トレーニング』6月19日（木）開催（大井ホッケー競技場）,,,東京都南部地区海上公園ガイド,,My Tokyo,My Tokyo,https://seaside-park.jp/wp-content/uploads/250619_イベントチラシ_体幹トレーニング-pdf-768x1086.jpg,,,
30,https://www.my.metro.tokyo.lg.jp/w/000-20250521-107871805,令和7年度 蚊媒介感染症対策について 6月は「蚊の発生防止強化月間」,,,都庁総合,,My Tokyo,My Tokyo,,,,
31,https://www.my.metro.tokyo.lg.jp/w/000-20250521-107871386,5月22日は国際生物多様性の日 東京いきもの台帳 第2弾！「クモ目録」「セミ目録」を公表,,,都庁総合,,My Tokyo,My Tokyo,,,,
32,https://www.my.metro.tokyo.lg.jp/w/000-20250521-107871597,「島外生徒受入事業　島しょ高校・学生寮見学会」を開催します！,,,都庁総合,,My Tokyo,My Tokyo,,,,
33,https://www.my.metro.tokyo.lg.jp/w/000-20250521-107872329,女子中高生がSTEM分野で働く先輩たちや現場に触れる「Girls Meet STEM in TOKYO 女子中高生向けオフィスツアー」参加者募集開始,,,都庁総合,,My Tokyo,My Tokyo,,,,
34,https://www.my.metro.tokyo.lg.jp/w/021-20250521-107886408,【土曜日開催】八王子の里山で自然体験！～ホタルの生育環境を整えよう～,,,里山へGO!,,My Tokyo,My Tokyo,,,,
35,https://www.my.metro.tokyo.lg.jp/w/000-20250521-107884994,「東京産パッションフルーツ産地リレー式メニューフェア」開催！,,,とうきょうの恵みTOKYO GROWN,,My Tokyo,My Tokyo,,,,
36,https://www.my.metro.tokyo.lg.jp/w/000-20250520-107777261,令和7年度X-HUB TOKYO キックオフイベントの開催について,,,都庁総合,,My Tokyo,My Tokyo,,,,
37,https://www.my.metro.tokyo.lg.jp/w/000-20250520-107777857,新規事業 観光ガイド、留学生が触れて学んで世界に発信！「東京産食材トリビアの旅」を初開催,,,都庁総合,,My Tokyo,My Tokyo,,,,
38,https://www.my.metro.tokyo.lg.jp/w/021-20250520-107786902,「2025八王子環境フェスティバル」に出展します！,,,里山へGO!,,My Tokyo,My Tokyo,,,,
39,https://www.my.metro.tokyo.lg.jp/w/000-20250520-107777365,令和7年度インキュベーション・コミュニティ「INCU Tokyo」のキックオフイベントを開催します！,,,都庁総合,,My Tokyo,My Tokyo,,,,
40,https://www.my.metro.tokyo.lg.jp/w/019-20250519-107700407,【イベント】プラスチック標本づくり@なぎさの森,,,東京都南部地区海上公園ガイド,,My Tokyo,My Tokyo,https://seaside-park.jp/wp-content/uploads/20250607プラスチック標本ポスター-pdf-768x1110.jpg,,,
41,https://www.my.metro.tokyo.lg.jp/w/080-20250516-107553247,令和7年度 足立の花火開催に伴う臨時列車の運転について,,,交通局,,My Tokyo,My Tokyo,,,,
42,https://www.my.metro.tokyo.lg.jp/w/000-20250516-107543160,令和7年度 水道ふれあい月間行事のお知らせ,,,都庁総合,,My Tokyo,My Tokyo,,,,
43,https://www.my.metro.tokyo.lg.jp/w/000-20250515-107434042,結婚支援マッチング事業「交流イベント」の参加者を募集します！,,,都庁総合,,My Tokyo,My Tokyo,,,,
44,https://www.my.metro.tokyo.lg.jp/w/000-20250514-107351162,河川愛護月間関連行事のお知らせ「施設見学」の参加者を募集します！,,,都庁総合,,My Tokyo,My Tokyo,,,,
45,https://www.my.metro.tokyo.lg.jp/w/000-20250514-107350375,河川愛護月間関連行事のお知らせ 東京の川を考えるシンポジウム2025参加者募集！,,,都庁総合,,My Tokyo,My Tokyo,,,,
46,https://www.my.metro.tokyo.lg.jp/w/000-20250514-107351110,東京水辺ライン6月のイベントクルーズ情報2）,,,都庁総合,,My Tokyo,My Tokyo,,,,
47,https://www.my.metro.tokyo.lg.jp/w/021-20250509-107051004,野鳥ってどんな生きもの？　～夏鳥を知ろう編,,,里山へGO!,,My Tokyo,My Tokyo,,,,
48,https://www.my.metro.tokyo.lg.jp/w/000-20250509-107022924,令和7年度「都立高校EXPO」を開催します,,,都庁総合,,My Tokyo,My Tokyo,,,,
49,https://www.my.metro.tokyo.lg.jp/w/000-20250508-106965541,東京de収穫体験フェスティバルを開催します！,,,都庁総合,,My Tokyo,My Tokyo,,,,
50,https://www.my.metro.tokyo.lg.jp/w/021-20250508-106973622,【保全地域サポーター対象】樹木の様態判別講習会のご案内,,,里山へGO!,,My Tokyo,My Tokyo,,,,
51,https://www.my.metro.tokyo.lg.jp/w/000-20250508-106965386,令和7年度「TOKYOデジタルキャリアフェア」を開催します！,,,都庁総合,,My Tokyo,My Tokyo,,,,
52,https://www.my.metro.tokyo.lg.jp/w/021-20250507-106880537,小学生集まれ♪東京の里山で米作り体験！ ～田植えをしてみよう（小学校高学年（４～６年）親子限定）～,,,里山へGO!,,My Tokyo,My Tokyo,,,,
53,https://www.my.metro.tokyo.lg.jp/w/021-20250507-106880551,みんなで里山の風景をとりもどそう！,,,里山へGO!,,My Tokyo,My Tokyo,,,,
54,https://www.my.metro.tokyo.lg.jp/w/000-20250502-106742814,【大島小松川公園】「スポーツフェス2025年」開催のお知らせ,,,東京都東部7公園,,My Tokyo,My Tokyo,https://tokyo-eastpark.com/wp-content/uploads/xo_event/aaf605c1d051128f59a6d1e39bea8ba0-768x1086.jpg,,,
55,https://www.my.metro.tokyo.lg.jp/w/000-20250503-106766506,ナイトクルーズ「２大タワー周遊便」のご案内（5月・6月）,,,水上バスで行こう！,,My Tokyo,My Tokyo,,,,
56,https://www.my.metro.tokyo.lg.jp/w/021-20250430-106516431,宇津木の森で自然体験！～森の手入れをしてみよう～,,,里山へGO!,,My Tokyo,My Tokyo,,,,
57,https://www.my.metro.tokyo.lg.jp/w/000-20250430-106494480,小石川後楽園　花菖蒲（はなしょうぶ）を楽しむ　初夏の大名庭園を彩る優雅な紫,,,都庁総合,,My Tokyo,My Tokyo,,,,
58,https://www.my.metro.tokyo.lg.jp/w/000-20250430-106516403,森林浴登山　馬頭刈山「渓谷から登る富士見のみち」,,,とうきょうの恵みTOKYO GROWN,,My Tokyo,My Tokyo,,,,
59,https://www.my.metro.tokyo.lg.jp/w/000-20250430-106495050,清澄庭園　花菖蒲と遊ぶ,,,都庁総合,,My Tokyo,My Tokyo,,,,
60,https://www.my.metro.tokyo.lg.jp/w/000-20250429-106398517,【猿江恩賜公園】5/31わんちゃんとの暮らし方教室「災害に備えていまできること」を開催します！,,,東京都東部7公園,,My Tokyo,My Tokyo,https://tokyo-eastpark.com/wp-content/uploads/xo_event/5c4424055a63093d0fa912a53faff3db-pdf.jpg,,,
61,https://www.my.metro.tokyo.lg.jp/w/000-20250424-106132209,【4月・5月】日比谷公園イベント情報,,,公園へ行こう！日比谷公園,,My Tokyo,My Tokyo,,,,
62,https://www.my.metro.tokyo.lg.jp/w/000-20250421-105844140,「ノルディックウォーキング〜扇橋閘門往復コース〜 (猿江恩賜公園)」開催のお知らせ,,,東京都東部7公園,,My Tokyo,My Tokyo,https://tokyo-eastpark.com/wp-content/uploads/d1859dc28c392ade1b86b7ee492f54bf-768x1087.png,,,
63,https://www.my.metro.tokyo.lg.jp/w/000-20250418-105734768,1年間で約52万人が観覧した「TOKYO Night & Light」 大人気コンテンツ「ガンダムシリーズ」のプロジェクションマッピングを公開,,,都庁総合,,My Tokyo,My Tokyo,,,,
64,https://www.my.metro.tokyo.lg.jp/w/000-20250418-105735025,「アニメ東京ステーション」の企画展示『機動戦士Gundam GQuuuuuuX -Beginning-』特別企画展を開催！,,,都庁総合,,My Tokyo,My Tokyo,,,,
65,https://www.my.metro.tokyo.lg.jp/w/000-20250416-105216542,東京水辺ライン 6月のイベントクルーズ情報,,,都庁総合,,My Tokyo,My Tokyo,,,,
66,https://www.my.metro.tokyo.lg.jp/w/000-20250416-105224974,2025/6/1　歴史クルーズ・山谷堀から吉原まで・桜鍋の昼食,,,水上バスで行こう！,,My Tokyo,My Tokyo,,,,
